1691,Goettingen,Niedersachsen,0,9.9507,51.5002,167

DNI (W/m^2),GHI (W/m^2),Date (MM/DD/YYYY),Time (HH:MM),DHI (W/m^2),Dry-bulb (C),Alb

0,0,01/23/2019,22:00,0,-2,15,0.25

0,0,01/23/2019,23:00,0,-2,72,0.25

0,0,01/24/2019,00:00,0,-2,55,0.25

0,0,01/24/2019,01:00,0,-3,12,0.25

0,0,01/24/2019,02:00,0,-3,33,0.25

0,0,01/24/2019,03:00,0,-3,43,0.25

0,0,01/24/2019,04:00,0,-3,55,0.25

0,0,01/24/2019,05:00,0,-2,6,0.25

0,0,01/24/2019,06:00,0,-1,77,0.25

0,0,01/24/2019,07:00,0,-1,43,0.25

6,6667,18,5184,01/24/2019,08:00,11,8518,-1,32,0.25

44,9999,125,01/24/2019,09:00,80,0001,-1,03,0.25

-13856,6667,-38490,7406,01/24/2019,10:00,-24634,0739,-999,0.25

-16650,-46249,9998,01/24/2019,11:00,-29599,9998,-999,0.25

-16650,-46249,9998,01/24/2019,12:00,-29599,9998,-999,0.25

-2698,8888,-7496,9135,01/24/2019,13:00,-4798,0246,0,68,0.25

74,7222,207,5616,01/24/2019,14:00,132,8394,0,43,0.25

55,8332,155,0926,01/24/2019,15:00,99,2593,0,4,0.25

7,5001,20,8333,01/24/2019,16:00,13,3334,-0,1,0.25

0,0,01/24/2019,17:00,0,-0,4,0.25

0,0,01/24/2019,18:00,0,-0,18,0.25

0,0,01/24/2019,19:00,0,-0,27,0.25

0,0,01/24/2019,20:00,0,-0,48,0.25

0,0,01/24/2019,21:00,0,-0,5,0.25

0,0,01/24/2019,22:00,0,-0,52,0.25

0,0,01/24/2019,23:00,0,-0,63,0.25

0,0,01/25/2019,00:00,0,-0,77,0.25

0,0,01/25/2019,01:00,0,-0,87,0.25

0,0,01/25/2019,02:00,0,-1,08,0.25

0,0,01/25/2019,03:00,0,-1,13,0.25

0,0,01/25/2019,04:00,0,-1,23,0.25

0,0,01/25/2019,05:00,0,-1,22,0.25

0,0,01/25/2019,06:00,0,-1,3,0.25

0,0,01/25/2019,07:00,0,-1,3,0.25

0,8334,2,3148,01/25/2019,08:00,1,4815,-1,23,0.25

15,2778,42,4382,01/25/2019,09:00,27,1606,-1,27,0.25

43,8888,121,9137,01/25/2019,10:00,78,0246,-1,23,0.25

75,2777,209,105,01/25/2019,11:00,133,8272,-1,13,0.25

76,1111,211,4196,01/25/2019,12:00,135,3086,-0,83,0.25

69,7222,193,6728,01/25/2019,13:00,123,9506,-0,55,0.25

58,6112,162,8087,01/25/2019,14:00,104,1975,-0,08,0.25

35,5556,98,7654,01/25/2019,15:00,63,2099,0,23,0.25

6,1111,16,9753,01/25/2019,16:00,10,8642,0,3,0.25

0,0,01/25/2019,17:00,0,0,3,0.25

0,0,01/25/2019,18:00,0,0,23,0.25

0,0,01/25/2019,19:00,0,0,12,0.25

0,0,01/25/2019,20:00,0,0,1,0.25

0,0,01/25/2019,21:00,0,0,23,0.25

0,0,01/25/2019,22:00,0,0,33,0.25

0,0,01/25/2019,23:00,0,0,3,0.25

0,0,01/26/2019,00:00,0,0,37,0.25

0,0,01/26/2019,01:00,0,0,43,0.25

0,0,01/26/2019,02:00,0,0,53,0.25

0,0,01/26/2019,03:00,0,0,53,0.25

0,0,01/26/2019,04:00,0,0,38,0.25

0,0,01/26/2019,05:00,0,0,55,0.25

0,0,01/26/2019,06:00,0,0,5,0.25

0,0,01/26/2019,07:00,0,0,6,0.25

5,5555,15,432,01/26/2019,08:00,9,8766,0,62,0.25

33,0556,91,821,01/26/2019,09:00,58,7655,0,65,0.25

75,2777,209,1049,01/26/2019,10:00,133,8273,0,85,0.25

198,611,551,6974,01/26/2019,11:00,353,0865,2,03,0.25

203,0556,564,0432,01/26/2019,12:00,360,9876,2,92,0.25

180,8334,502,3148,01/26/2019,13:00,321,4815,3,48,0.25

100,0001,277,7778,01/26/2019,14:00,177,7777,3,55,0.25

51,6666,143,5185,01/26/2019,15:00,91,8518,3,82,0.25

16,9445,47,0679,01/26/2019,16:00,30,1235,3,78,0.25

0,0,01/26/2019,17:00,0,3,93,0.25

0,0,01/26/2019,18:00,0,3,98,0.25

0,0,01/26/2019,19:00,0,4,13,0.25

0,0,01/26/2019,20:00,0,3,97,0.25

0,0,01/26/2019,21:00,0,3,92,0.25

0,0,01/26/2019,22:00,0,3,7,0.25

0,0,01/26/2019,23:00,0,4,03,0.25

0,0,01/27/2019,00:00,0,3,7,0.25

0,0,01/27/2019,01:00,0,3,97,0.25

0,0,01/27/2019,02:00,0,3,68,0.25

0,0,01/27/2019,03:00,0,3,02,0.25

0,0,01/27/2019,04:00,0,3,63,0.25

0,0,01/27/2019,05:00,0,4,05,0.25

0,0,01/27/2019,06:00,0,4,97,0.25

0,0,01/27/2019,07:00,0,5,4,0.25

5,13,8888,01/27/2019,08:00,8,8889,5,62,0.25

36,6666,101,8518,01/27/2019,09:00,65,1853,6,12,0.25

61,1111,169,7531,01/27/2019,10:00,108,642,6,53,0.25

45,2779,125,7716,01/27/2019,11:00,80,4938,6,97,0.25

54,7222,152,0061,01/27/2019,12:00,97,284,7,37,0.25

64,4445,179,0123,01/27/2019,13:00,114,5678,7,83,0.25

37,2223,103,395,01/27/2019,14:00,66,1729,7,82,0.25

16,6667,46,2962,01/27/2019,15:00,29,6296,7,48,0.25

3,3334,9,2592,01/27/2019,16:00,5,926,6,78,0.25

0,0,01/27/2019,17:00,0,6,52,0.25

0,0,01/27/2019,18:00,0,6,05,0.25

0,0,01/27/2019,19:00,0,6,1,0.25

0,0,01/27/2019,20:00,0,6,07,0.25

0,0,01/27/2019,21:00,0,5,87,0.25

0,0,01/27/2019,22:00,0,6,02,0.25

0,0,01/27/2019,23:00,0,5,9,0.25

0,0,01/28/2019,00:00,0,5,77,0.25

0,0,01/28/2019,01:00,0,5,7,0.25

0,0,01/28/2019,02:00,0,5,57,0.25

0,0,01/28/2019,03:00,0,5,88,0.25

0,0,01/28/2019,04:00,0,6,52,0.25

0,0,01/28/2019,05:00,0,6,72,0.25

0,0,01/28/2019,06:00,0,6,52,0.25

0,0,01/28/2019,07:00,0,6,25,0.25

4,1667,11,574,01/28/2019,08:00,7,4075,6,17,0.25

33,6111,93,3643,01/28/2019,09:00,59,7531,6,03,0.25

42,5,118,0555,01/28/2019,10:00,75,5557,5,92,0.25

59,4444,165,1235,01/28/2019,11:00,105,679,5,6,0.25

50,5556,140,4321,01/28/2019,12:00,89,8765,4,55,0.25

143,6111,398,9196,01/28/2019,13:00,255,3086,5,25,0.25

64,1667,178,2407,01/28/2019,14:00,114,0742,5,35,0.25

63,0556,175,1544,01/28/2019,15:00,112,0988,4,52,0.25

11,9445,33,1789,01/28/2019,16:00,21,2344,4,12,0.25

0,0,01/28/2019,17:00,0,4,05,0.25

0,0,01/28/2019,18:00,0,3,88,0.25

0,0,01/28/2019,19:00,0,3,45,0.25

0,0,01/28/2019,20:00,0,3,22,0.25

0,0,01/28/2019,21:00,0,2,95,0.25

0,0,01/28/2019,22:00,0,2,87,0.25

0,0,01/28/2019,23:00,0,2,93,0.25

0,0,01/29/2019,00:00,0,2,87,0.25

0,0,01/29/2019,01:00,0,3,07,0.25

0,0,01/29/2019,02:00,0,3,12,0.25

0,0,01/29/2019,03:00,0,2,87,0.25

0,0,01/29/2019,04:00,0,2,7,0.25

0,0,01/29/2019,05:00,0,2,67,0.25

0,0,01/29/2019,06:00,0,2,88,0.25

0,0,01/29/2019,07:00,0,2,83,0.25

0,0,01/29/2019,08:00,0,2,75,0.25

9,4443,26,2344,01/29/2019,09:00,16,7901,3,05,0.25

20,8334,57,8705,01/29/2019,10:00,37,037,3,5,0.25

51,1112,141,9753,01/29/2019,11:00,90,8641,4,0.25

79,9998,222,2224,01/29/2019,12:00,142,2223,4,45,0.25

42,7777,118,8271,01/29/2019,13:00,76,0494,3,97,0.25

37,5,104,1667,01/29/2019,14:00,66,6668,3,33,0.25

61,1111,169,7531,01/29/2019,15:00,108,642,3,65,0.25

15,5556,43,2099,01/29/2019,16:00,27,6544,4,3,0.25

0,0,01/29/2019,17:00,0,4,45,0.25

0,0,01/29/2019,18:00,0,4,12,0.25

0,0,01/29/2019,19:00,0,4,13,0.25

0,0,01/29/2019,20:00,0,4,03,0.25

0,0,01/29/2019,21:00,0,4,17,0.25

0,0,01/29/2019,22:00,0,3,95,0.25

0,0,01/29/2019,23:00,0,3,7,0.25

0,0,01/30/2019,00:00,0,3,52,0.25

0,0,01/30/2019,01:00,0,3,87,0.25

0,0,01/30/2019,02:00,0,4,2,0.25

0,0,01/30/2019,03:00,0,4,3,0.25

0,0,01/30/2019,04:00,0,4,57,0.25

0,0,01/30/2019,05:00,0,4,7,0.25

0,0,01/30/2019,06:00,0,5,08,0.25

0,0,01/30/2019,07:00,0,5,33,0.25

4,1667,11,574,01/30/2019,08:00,7,4073,5,42,0.25

42,7778,118,8271,01/30/2019,09:00,76,0494,5,75,0.25

160,2778,445,2162,01/30/2019,10:00,284,9382,5,97,0.25

78,3333,217,5926,01/30/2019,11:00,139,2593,6,35,0.25

107,4999,298,6112,01/30/2019,12:00,191,1111,6,87,0.25

191,1111,530,8641,01/30/2019,13:00,339,7531,7,6,0.25

116,9445,324,8457,01/30/2019,14:00,207,9012,7,85,0.25

64,1667,178,2407,01/30/2019,15:00,114,0741,7,75,0.25

18,3333,50,9259,01/30/2019,16:00,32,5925,7,33,0.25

0,0,01/30/2019,17:00,0,6,7,0.25

0,0,01/30/2019,18:00,0,6,58,0.25

0,0,01/30/2019,19:00,0,6,67,0.25

0,0,01/30/2019,20:00,0,6,75,0.25

0,0,01/30/2019,21:00,0,7,35,0.25

0,0,01/30/2019,22:00,0,8,03,0.25

0,0,01/30/2019,23:00,0,8,3,0.25

0,0,01/31/2019,00:00,0,8,93,0.25

0,0,01/31/2019,01:00,0,9,28,0.25

0,0,01/31/2019,02:00,0,9,08,0.25

0,0,01/31/2019,03:00,0,9,53,0.25

0,0,01/31/2019,04:00,0,10,58,0.25

0,0,01/31/2019,05:00,0,11,35,0.25

0,0,01/31/2019,06:00,0,10,93,0.25

0,0,01/31/2019,07:00,0,10,72,0.25

0,0,01/31/2019,08:00,0,10,6,0.25

15,5556,43,2099,01/31/2019,09:00,27,6544,10,42,0.25

70,8333,196,7593,01/31/2019,10:00,125,9259,10,98,0.25

106,6667,296,2962,01/31/2019,11:00,189,6296,11,12,0.25

146,9445,408,179,01/31/2019,12:00,261,2344,11,25,0.25

168,611,468,3642,01/31/2019,13:00,299,7532,11,77,0.25

176,6667,490,7408,01/31/2019,14:00,314,0741,12,87,0.25

109,4445,304,0123,01/31/2019,15:00,194,5679,12,93,0.25

41,1111,114,1975,01/31/2019,16:00,73,0864,13,08,0.25

0,0,01/31/2019,17:00,0,12,78,0.25

0,0,01/31/2019,18:00,0,13,07,0.25

0,0,01/31/2019,19:00,0,12,72,0.25

0,0,01/31/2019,20:00,0,12,35,0.25

0,0,01/31/2019,21:00,0,11,95,0.25

0,0,01/31/2019,22:00,0,11,4,0.25

0,0,01/31/2019,23:00,0,11,45,0.25

0,0,02/01/2019,00:00,0,11,43,0.25

0,0,02/01/2019,01:00,0,11,38,0.25

0,0,02/01/2019,02:00,0,11,72,0.25

0,0,02/01/2019,03:00,0,11,8,0.25

0,0,02/01/2019,04:00,0,11,8,0.25

0,0,02/01/2019,05:00,0,11,77,0.25

0,0,02/01/2019,06:00,0,11,72,0.25

0,0,02/01/2019,07:00,0,11,63,0.25

0,5556,1,5432,02/01/2019,08:00,0,9877,11,15,0.25

8,0556,22,3764,02/01/2019,09:00,14,3209,10,55,0.25

22,5,62,5,02/01/2019,10:00,39,9999,10,72,0.25

36,389,101,0802,02/01/2019,11:00,64,6914,11,0.25

49,4444,137,3456,02/01/2019,12:00,87,9013,11,22,0.25

41,111,114,1974,02/01/2019,13:00,73,0865,11,3,0.25

30,83,3333,02/01/2019,14:00,53,3334,11,13,0.25

40,2778,111,8827,02/01/2019,15:00,71,605,11,25,0.25

15,8334,43,9815,02/01/2019,16:00,28,1482,11,05,0.25

0,0,02/01/2019,17:00,0,10,78,0.25

0,0,02/01/2019,18:00,0,10,13,0.25

0,0,02/01/2019,19:00,0,9,77,0.25

0,0,02/01/2019,20:00,0,8,52,0.25

0,0,02/01/2019,21:00,0,7,6,0.25

0,0,02/01/2019,22:00,0,7,63,0.25

0,0,02/01/2019,23:00,0,7,78,0.25

0,0,02/02/2019,00:00,0,7,6,0.25

0,0,02/02/2019,01:00,0,7,27,0.25

0,0,02/02/2019,02:00,0,7,52,0.25

0,0,02/02/2019,03:00,0,7,77,0.25

0,0,02/02/2019,04:00,0,7,95,0.25

0,0,02/02/2019,05:00,0,8,22,0.25

0,0,02/02/2019,06:00,0,8,02,0.25

0,0,02/02/2019,07:00,0,7,67,0.25

4,1668,11,574,02/02/2019,08:00,7,4075,7,6,0.25

31,3888,87,1914,02/02/2019,09:00,55,8024,7,57,0.25

47,2222,131,1728,02/02/2019,10:00,83,9508,7,18,0.25

48,0556,133,4876,02/02/2019,11:00,85,4321,6,43,0.25

72,7778,202,1604,02/02/2019,12:00,129,3826,6,2,0.25

75,8333,210,6482,02/02/2019,13:00,134,8148,6,05,0.25

44,4444,123,4568,02/02/2019,14:00,79,0124,5,95,0.25

22,2221,61,7285,02/02/2019,15:00,39,5062,5,93,0.25

4,9999,13,8888,02/02/2019,16:00,8,8889,6,35,0.25

0,0,02/02/2019,17:00,0,6,6,0.25

0,0,02/02/2019,18:00,0,10,23,0.25

0,0,02/02/2019,19:00,0,10,72,0.25

0,0,02/02/2019,20:00,0,10,62,0.25

0,0,02/02/2019,21:00,0,10,32,0.25

0,0,02/02/2019,22:00,0,9,05,0.25

0,0,02/02/2019,23:00,0,9,6,0.25

0,0,02/03/2019,00:00,0,9,98,0.25

0,0,02/03/2019,01:00,0,9,7,0.25

0,0,02/03/2019,02:00,0,9,72,0.25

0,0,02/03/2019,03:00,0,9,75,0.25

0,0,02/03/2019,04:00,0,9,85,0.25

0,0,02/03/2019,05:00,0,9,82,0.25

0,0,02/03/2019,06:00,0,9,65,0.25

0,0,02/03/2019,07:00,0,9,42,0.25

7,7778,21,6048,02/03/2019,08:00,13,827,9,32,0.25

22,7777,63,2717,02/03/2019,09:00,40,4938,8,32,0.25

75,8334,210,6481,02/03/2019,10:00,134,8149,9,55,0.25

102,2222,283,9506,02/03/2019,11:00,181,7284,9,95,0.25

63,3333,175,9258,02/03/2019,12:00,112,5927,8,7,0.25

170,5556,473,7654,02/03/2019,13:00,303,2099,9,82,0.25

178,6111,496,1421,02/03/2019,14:00,317,5309,10,42,0.25

66,9444,185,9568,02/03/2019,15:00,119,0124,10,22,0.25

9,7222,27,006,02/03/2019,16:00,17,2838,8,97,0.25

0,0,02/03/2019,17:00,0,8,13,0.25

0,0,02/03/2019,18:00,0,8,13,0.25

0,0,02/03/2019,19:00,0,8,1,0.25

0,0,02/03/2019,20:00,0,7,77,0.25

0,0,02/03/2019,21:00,0,7,28,0.25

0,0,02/03/2019,22:00,0,6,8,0.25

0,0,02/03/2019,23:00,0,6,52,0.25

0,0,02/04/2019,00:00,0,6,03,0.25

0,0,02/04/2019,01:00,0,5,33,0.25

0,0,02/04/2019,02:00,0,4,68,0.25

0,0,02/04/2019,03:00,0,4,17,0.25

0,0,02/04/2019,04:00,0,3,65,0.25

0,0,02/04/2019,05:00,0,3,63,0.25

0,0,02/04/2019,06:00,0,3,73,0.25

0,0,02/04/2019,07:00,0,3,95,0.25

16,3889,45,5246,02/04/2019,08:00,29,1358,3,43,0.25

84,1666,233,7963,02/04/2019,09:00,149,6296,2,87,0.25

68,6111,190,5865,02/04/2019,10:00,121,9754,4,12,0.25

108,8888,302,4691,02/04/2019,11:00,193,5803,4,67,0.25

139,1666,386,5741,02/04/2019,12:00,247,4073,4,48,0.25

115,2778,320,2161,02/04/2019,13:00,204,9383,4,47,0.25

129,7221,360,3396,02/04/2019,14:00,230,6173,4,83,0.25

107,2222,297,8394,02/04/2019,15:00,190,6173,4,3,0.25

32,7778,91,0493,02/04/2019,16:00,58,2717,4,05,0.25

0,5556,1,5432,02/04/2019,17:00,0,9877,3,88,0.25

0,0,02/04/2019,18:00,0,3,43,0.25

0,0,02/04/2019,19:00,0,3,3,0.25

0,0,02/04/2019,20:00,0,3,43,0.25

0,0,02/04/2019,21:00,0,3,88,0.25

0,0,02/04/2019,22:00,0,4,27,0.25

0,0,02/04/2019,23:00,0,4,28,0.25

0,0,02/05/2019,00:00,0,4,57,0.25

0,0,02/05/2019,01:00,0,4,43,0.25

0,0,02/05/2019,02:00,0,3,97,0.25

0,0,02/05/2019,03:00,0,3,48,0.25

0,0,02/05/2019,04:00,0,2,95,0.25

0,0,02/05/2019,05:00,0,2,33,0.25

0,0,02/05/2019,06:00,0,1,6,0.25

0,0,02/05/2019,07:00,0,1,18,0.25

27,5001,76,3888,02/05/2019,08:00,48,889,1,22,0.25

55,8334,155,0925,02/05/2019,09:00,99,2594,1,12,0.25

119,1666,331,0185,02/05/2019,10:00,211,8519,1,93,0.25

88,0556,244,5988,02/05/2019,11:00,156,5431,2,8,0.25

68,3333,189,8148,02/05/2019,12:00,121,4815,3,6,0.25

59,1666,164,352,02/05/2019,13:00,105,1853,4,32,0.25

53,0556,147,3768,02/05/2019,14:00,94,321,5,13,0.25

43,0556,119,5986,02/05/2019,15:00,76,5433,5,43,0.25

29,4444,81,7901,02/05/2019,16:00,52,3458,4,48,0.25

2,2223,6,1728,02/05/2019,17:00,3,9507,2,25,0.25

0,0,02/05/2019,18:00,0,0,27,0.25

0,0,02/05/2019,19:00,0,-0,78,0.25

0,0,02/05/2019,20:00,0,-1,15,0.25

0,0,02/05/2019,21:00,0,0,33,0.25

0,0,02/05/2019,22:00,0,1,23,0.25

0,0,02/05/2019,23:00,0,1,58,0.25

0,0,02/06/2019,00:00,0,1,4,0.25

0,0,02/06/2019,01:00,0,1,77,0.25

0,0,02/06/2019,02:00,0,1,97,0.25

0,0,02/06/2019,03:00,0,1,83,0.25

0,0,02/06/2019,04:00,0,1,58,0.25

0,0,02/06/2019,05:00,0,1,42,0.25

0,0,02/06/2019,06:00,0,1,38,0.25

0,0,02/06/2019,07:00,0,2,0.25

12,2223,33,9506,02/06/2019,08:00,21,7284,2,07,0.25

39,9999,111,111,02/06/2019,09:00,71,1111,2,73,0.25

54,4445,151,2346,02/06/2019,10:00,96,79,3,4,0.25

46,3888,128,858,02/06/2019,11:00,82,4692,3,98,0.25

53,8888,149,6914,02/06/2019,12:00,95,8025,4,32,0.25

55,5556,154,3211,02/06/2019,13:00,98,7655,4,57,0.25

73,6111,204,4752,02/06/2019,14:00,130,8641,4,68,0.25

53,0556,147,3765,02/06/2019,15:00,94,321,4,75,0.25

10,27,7777,02/06/2019,16:00,17,7778,4,48,0.25

0,0,02/06/2019,17:00,0,4,15,0.25

0,0,02/06/2019,18:00,0,4,05,0.25

0,0,02/06/2019,19:00,0,4,02,0.25

0,0,02/06/2019,20:00,0,3,68,0.25

0,0,02/06/2019,21:00,0,3,68,0.25

0,0,02/06/2019,22:00,0,3,47,0.25

0,0,02/06/2019,23:00,0,3,47,0.25

0,0,02/07/2019,00:00,0,3,53,0.25

0,0,02/07/2019,01:00,0,3,28,0.25

0,0,02/07/2019,02:00,0,3,03,0.25

0,0,02/07/2019,03:00,0,3,08,0.25

0,0,02/07/2019,04:00,0,3,0.25

0,0,02/07/2019,05:00,0,3,08,0.25

0,0,02/07/2019,06:00,0,3,0.25

0,0,02/07/2019,07:00,0,2,98,0.25

9,4444,26,2345,02/07/2019,08:00,16,7902,3,17,0.25

50,5556,140,4321,02/07/2019,09:00,89,8766,3,9,0.25

108,0554,300,1544,02/07/2019,10:00,192,0986,4,93,0.25

179,9999,499,9999,02/07/2019,11:00,320,5,27,0.25

205,5556,570,9878,02/07/2019,12:00,365,4321,5,53,0.25

198,0556,550,1544,02/07/2019,13:00,352,0987,5,73,0.25

113,0556,314,0432,02/07/2019,14:00,200,9876,5,67,0.25

70,5556,195,9877,02/07/2019,15:00,125,4321,5,53,0.25

26,3889,73,3024,02/07/2019,16:00,46,9135,5,15,0.25

0,5556,1,5432,02/07/2019,17:00,0,9877,4,73,0.25

0,0,02/07/2019,18:00,0,3,98,0.25

0,0,02/07/2019,19:00,0,4,15,0.25

0,0,02/07/2019,20:00,0,2,9,0.25

0,0,02/07/2019,21:00,0,1,5,0.25

0,0,02/07/2019,22:00,0,1,8,0.25

0,0,02/07/2019,23:00,0,1,68,0.25

0,0,02/08/2019,00:00,0,1,57,0.25

0,0,02/08/2019,01:00,0,1,4,0.25

0,0,02/08/2019,02:00,0,1,02,0.25

0,0,02/08/2019,03:00,0,0,67,0.25

0,0,02/08/2019,04:00,0,-0,17,0.25

0,0,02/08/2019,05:00,0,0,73,0.25

0,0,02/08/2019,06:00,0,-0,07,0.25

0,5556,1,5432,02/08/2019,07:00,0,9877,0,22,0.25

31,6665,87,963,02/08/2019,08:00,56,2963,0,88,0.25

79,1667,219,9074,02/08/2019,09:00,140,7407,2,72,0.25

138,3334,384,2592,02/08/2019,10:00,245,9259,4,13,0.25

190,2777,528,5494,02/08/2019,11:00,338,2716,5,1,0.25

221,3889,614,9692,02/08/2019,12:00,393,5802,6,32,0.25

220,611,1111,02/08/2019,13:00,391,1112,7,1,0.25

128,0555,355,7098,02/08/2019,14:00,227,6542,7,47,0.25

54,1667,150,4629,02/08/2019,15:00,96,2962,7,3,0.25

27,7778,77,1606,02/08/2019,16:00,49,3826,7,15,0.25

1,1111,3,0864,02/08/2019,17:00,1,9753,6,88,0.25

0,0,02/08/2019,18:00,0,6,77,0.25

0,0,02/08/2019,19:00,0,6,8,0.25

0,0,02/08/2019,20:00,0,6,52,0.25

0,0,02/08/2019,21:00,0,6,78,0.25

0,0,02/08/2019,22:00,0,6,57,0.25

0,0,02/08/2019,23:00,0,6,52,0.25

0,0,02/09/2019,00:00,0,6,45,0.25

0,0,02/09/2019,01:00,0,5,95,0.25

0,0,02/09/2019,02:00,0,5,25,0.25

0,0,02/09/2019,03:00,0,5,18,0.25

0,0,02/09/2019,04:00,0,5,72,0.25

0,0,02/09/2019,05:00,0,5,8,0.25

0,0,02/09/2019,06:00,0,5,6,0.25

0,8333,2,3148,02/09/2019,07:00,1,4815,6,18,0.25

28,0556,77,9321,02/09/2019,08:00,49,8766,6,57,0.25

110,5556,307,0987,02/09/2019,09:00,196,5431,7,43,0.25

121,6666,337,9629,02/09/2019,10:00,216,2963,8,73,0.25

169,1666,469,9074,02/09/2019,11:00,300,7408,10,27,0.25

254,1668,706,0187,02/09/2019,12:00,451,8518,10,82,0.25

214,1666,594,9074,02/09/2019,13:00,380,7407,10,9,0.25

82,2222,228,3951,02/09/2019,14:00,146,1727,10,82,0.25

70,5556,195,9877,02/09/2019,15:00,125,4321,11,37,0.25

35,5556,98,7653,02/09/2019,16:00,63,2099,11,87,0.25

1,1111,3,0864,02/09/2019,17:00,1,9753,11,75,0.25

0,0,02/09/2019,18:00,0,12,07,0.25

0,0,02/09/2019,19:00,0,12,5,0.25

0,0,02/09/2019,20:00,0,12,55,0.25

0,0,02/09/2019,21:00,0,11,87,0.25

0,0,02/09/2019,22:00,0,11,98,0.25

0,0,02/09/2019,23:00,0,11,97,0.25

0,0,02/10/2019,00:00,0,12,22,0.25

0,0,02/10/2019,01:00,0,10,65,0.25

0,0,02/10/2019,02:00,0,9,92,0.25

0,0,02/10/2019,03:00,0,9,8,0.25

0,0,02/10/2019,04:00,0,8,45,0.25

0,0,02/10/2019,05:00,0,7,53,0.25

0,0,02/10/2019,06:00,0,8,22,0.25

0,0,02/10/2019,07:00,0,8,58,0.25

0,5556,1,5432,02/10/2019,08:00,0,9876,6,97,0.25

22,2222,61,7284,02/10/2019,09:00,39,5063,5,82,0.25

103,8888,288,5803,02/10/2019,10:00,184,6914,5,85,0.25

157,5001,437,5,02/10/2019,11:00,279,9999,7,17,0.25

168,611,468,3642,02/10/2019,12:00,299,7531,6,97,0.25

233,6112,648,9197,02/10/2019,13:00,415,3086,7,08,0.25

56,1111,155,8642,02/10/2019,14:00,99,753,4,9,0.25

55,5556,154,3211,02/10/2019,15:00,98,7655,5,05,0.25

41,6668,115,7407,02/10/2019,16:00,74,0741,4,78,0.25

2,2223,6,1728,02/10/2019,17:00,3,9507,5,07,0.25

0,0,02/10/2019,18:00,0,6,05,0.25

0,0,02/10/2019,19:00,0,6,35,0.25

0,0,02/10/2019,20:00,0,5,72,0.25

0,0,02/10/2019,21:00,0,5,85,0.25

0,0,02/10/2019,22:00,0,5,68,0.25

0,0,02/10/2019,23:00,0,4,62,0.25

0,0,02/11/2019,00:00,0,4,47,0.25

0,0,02/11/2019,01:00,0,4,2,0.25

0,0,02/11/2019,02:00,0,4,53,0.25

0,0,02/11/2019,03:00,0,2,68,0.25

0,0,02/11/2019,04:00,0,2,83,0.25

0,0,02/11/2019,05:00,0,2,58,0.25

0,0,02/11/2019,06:00,0,2,78,0.25

0,0,02/11/2019,07:00,0,3,65,0.25

19,7221,54,7839,02/11/2019,08:00,35,0618,4,2,0.25

60,2778,167,4382,02/11/2019,09:00,107,1604,4,52,0.25

60,166,6668,02/11/2019,10:00,106,6668,4,98,0.25

128,6111,357,2531,02/11/2019,11:00,228,6418,5,35,0.25

102,4999,284,7222,02/11/2019,12:00,182,2222,4,53,0.25

117,4999,326,3889,02/11/2019,13:00,208,889,3,33,0.25

103,0556,286,2655,02/11/2019,14:00,183,2099,3,77,0.25

80,5556,223,7653,02/11/2019,15:00,143,21,4,82,0.25

38,0556,105,7099,02/11/2019,16:00,67,6543,3,45,0.25

3,6111,10,0308,02/11/2019,17:00,6,4197,3,73,0.25

0,0,02/11/2019,18:00,0,3,52,0.25

0,0,02/11/2019,19:00,0,2,92,0.25

0,0,02/11/2019,20:00,0,2,37,0.25

0,0,02/11/2019,21:00,0,2,7,0.25

0,0,02/11/2019,22:00,0,2,72,0.25

0,0,02/11/2019,23:00,0,3,02,0.25

0,0,02/12/2019,00:00,0,3,02,0.25

0,0,02/12/2019,01:00,0,2,85,0.25

0,0,02/12/2019,02:00,0,2,87,0.25

0,0,02/12/2019,03:00,0,1,42,0.25

0,0,02/12/2019,04:00,0,2,4,0.25

0,0,02/12/2019,05:00,0,2,15,0.25

0,0,02/12/2019,06:00,0,1,87,0.25

0,2778,0,7716,02/12/2019,07:00,0,4938,1,92,0.25

28,0555,77,9319,02/12/2019,08:00,49,8765,1,98,0.25

33,3333,92,5925,02/12/2019,09:00,59,2593,2,45,0.25

128,0555,355,7098,02/12/2019,10:00,227,6543,3,23,0.25

161,3888,448,3023,02/12/2019,11:00,286,9136,4,87,0.25

197,2222,547,8394,02/12/2019,12:00,350,6173,5,53,0.25

