0,Cologne,Germany,0,50.935,6.992,57,
Date (MM/DD/YYYY),Time (HH:MM),GHI (W/m^2),DNI (W/m^2),DHI (W/m^2),Dry-bulb (C),Alb,pressure (PA)
11/07/2012,02:00:00,0,0,0,4.54,,100427
11/07/2012,03:00:00,0,0,0,4.55,,100360
11/07/2012,04:00:00,0,0,0,4.56,,100294
11/07/2012,05:00:00,0,0,0,4.56,,100228
11/07/2012,06:00:00,0,0,0,5.62,,100175
11/07/2012,07:00:00,21,13.42,20,6.67,,100122
11/07/2012,08:00:00,87,34.68,80,7.72,,100069
11/07/2012,09:00:00,87,0,87,8.88,,99996
11/07/2012,10:00:00,35,0,35,10.04,,99923
11/07/2012,11:00:00,72,0,72,11.2,,99850
11/07/2012,12:00:00,97,0,97,10.61,,99890
11/07/2012,13:00:00,34,0,34,10.03,,99929
11/07/2012,14:00:00,31,0,31,9.45,,99969
11/07/2012,15:00:00,25,0,25,9.51,,100012
11/07/2012,16:00:00,0,0,0,9.57,,100055
11/07/2012,17:00:00,0,0,0,9.64,,100098
11/07/2012,18:00:00,0,0,0,9.39,,100145
11/07/2012,19:00:00,0,0,0,9.14,,100191
11/07/2012,20:00:00,0,0,0,8.89,,100238
11/07/2012,21:00:00,0,0,0,8.91,,100251
11/07/2012,22:00:00,0,0,0,8.93,,100264
11/07/2012,23:00:00,0,0,0,8.95,,100277
11/08/2012,00:00:00,0,0,0,8.89,,100317
11/08/2012,01:00:00,0,0,0,8.84,,100357
11/08/2012,02:00:00,0,0,0,8.78,,100397
11/08/2012,03:00:00,0,0,0,8.59,,100436
11/08/2012,04:00:00,0,0,0,8.4,,100476
11/08/2012,05:00:00,0,0,0,8.2,,100516
11/08/2012,06:00:00,0,0,0,8.9,,100572
11/08/2012,07:00:00,41,256.96,23,9.6,,100629
11/08/2012,08:00:00,162,522.3,59,10.29,,100685
11/08/2012,09:00:00,279,733.42,62,11.18,,100685
11/08/2012,10:00:00,342,715.21,85,12.06,,100685
11/08/2012,11:00:00,314,414.86,155,12.95,,100685
11/08/2012,12:00:00,270,284.14,166,12.74,,100652
11/08/2012,13:00:00,259,482.52,110,12.54,,100619
11/08/2012,14:00:00,180,529.07,66,12.34,,100586
11/08/2012,15:00:00,66,432.79,26,11.39,,100586
11/08/2012,16:00:00,0,0,0,10.45,,100586
11/08/2012,17:00:00,0,0,0,9.51,,100586
11/08/2012,18:00:00,0,0,0,9.21,,100579
11/08/2012,19:00:00,0,0,0,8.92,,100572
11/08/2012,20:00:00,0,0,0,8.63,,100566
11/08/2012,21:00:00,0,0,0,8.32,,100519
11/08/2012,22:00:00,0,0,0,8,,100473
11/08/2012,23:00:00,0,0,0,7.69,,100427
11/09/2012,00:00:00,0,0,0,7.53,,100403
11/09/2012,01:00:00,0,0,0,7.37,,100380
11/09/2012,02:00:00,0,0,0,7.21,,100357
11/09/2012,03:00:00,0,0,0,6.73,,100344
11/09/2012,04:00:00,0,0,0,6.25,,100330
11/09/2012,05:00:00,0,0,0,5.76,,100317
11/09/2012,06:00:00,0,0,0,6.92,,100330
11/09/2012,07:00:00,29,91.46,23,8.08,,100344
11/09/2012,08:00:00,108,124.61,84,9.24,,100357
11/09/2012,09:00:00,268,679.97,70,10.67,,100337
11/09/2012,10:00:00,295,448.37,136,12.09,,100317
11/09/2012,11:00:00,270,245.65,177,13.52,,100297
11/09/2012,12:00:00,193,71.93,167,12.92,,100294
11/09/2012,13:00:00,108,6.57,106,12.32,,100291
11/09/2012,14:00:00,33,0,33,11.73,,100287
11/09/2012,15:00:00,5,0,5,10.78,,100317
11/09/2012,16:00:00,0,0,0,9.83,,100347
11/09/2012,17:00:00,0,0,0,8.89,,100377
11/09/2012,18:00:00,0,0,0,8.71,,100383
11/09/2012,19:00:00,0,0,0,8.54,,100390
11/09/2012,20:00:00,0,0,0,8.37,,100397
11/09/2012,21:00:00,0,0,0,8.52,,100407
11/09/2012,22:00:00,0,0,0,8.66,,100417
11/09/2012,23:00:00,0,0,0,8.81,,100427
11/10/2012,00:00:00,0,0,0,8.99,,100440
11/10/2012,01:00:00,0,0,0,9.18,,100453
11/10/2012,02:00:00,0,0,0,9.36,,100466
11/10/2012,03:00:00,0,0,0,9.29,,100470
11/10/2012,04:00:00,0,0,0,9.22,,100473
11/10/2012,05:00:00,0,0,0,9.15,,100476
11/10/2012,06:00:00,0,0,0,9.59,,100513
11/10/2012,07:00:00,25,81.72,20,10.02,,100549
11/10/2012,08:00:00,86,53.18,76,10.45,,100586
11/10/2012,09:00:00,52,0,52,10.64,,100562
11/10/2012,10:00:00,105,0,105,10.84,,100539
11/10/2012,11:00:00,226,125.68,179,11.03,,100516
11/10/2012,12:00:00,50,0,50,11.27,,100506
11/10/2012,13:00:00,253,496.6,104,11.52,,100496
11/10/2012,14:00:00,95,48.28,85,11.77,,100486
11/10/2012,15:00:00,47,177.4,32,10.95,,100519
11/10/2012,16:00:00,0,0,0,10.13,,100552
11/10/2012,17:00:00,0,0,0,9.32,,100586
11/10/2012,18:00:00,0,0,0,8.88,,100602
11/10/2012,19:00:00,0,0,0,8.45,,100619
11/10/2012,20:00:00,0,0,0,8.02,,100635
11/10/2012,21:00:00,0,0,0,7.68,,100619
11/10/2012,22:00:00,0,0,0,7.34,,100602
11/10/2012,23:00:00,0,0,0,7,,100586
11/11/2012,00:00:00,0,0,0,6.89,,100562
11/11/2012,01:00:00,0,0,0,6.79,,100539
11/11/2012,02:00:00,0,0,0,6.69,,100516
11/11/2012,03:00:00,0,0,0,6.64,,100483
11/11/2012,04:00:00,0,0,0,6.59,,100450
11/11/2012,05:00:00,0,0,0,6.53,,100417
11/11/2012,06:00:00,0,0,0,7.16,,100420
11/11/2012,07:00:00,12,0,12,7.78,,100423
11/11/2012,08:00:00,64,10.9,62,8.4,,100427
11/11/2012,09:00:00,139,56.75,123,9.26,,100364
11/11/2012,10:00:00,45,0,45,10.11,,100301
11/11/2012,11:00:00,47,0,47,10.97,,100238
11/11/2012,12:00:00,106,0,106,11.07,,100155
11/11/2012,13:00:00,248,483.45,105,11.18,,100072
11/11/2012,14:00:00,156,408.66,73,11.29,,99989
11/11/2012,15:00:00,42,148.57,30,10.65,,99972
11/11/2012,16:00:00,0,0,0,10.01,,99956
11/11/2012,17:00:00,0,0,0,9.37,,99939
11/11/2012,18:00:00,0,0,0,9,,99926
11/11/2012,19:00:00,0,0,0,8.64,,99913
11/11/2012,20:00:00,0,0,0,8.28,,99900
11/11/2012,21:00:00,0,0,0,8.25,,99870
11/11/2012,22:00:00,0,0,0,8.21,,99840
11/11/2012,23:00:00,0,0,0,8.18,,99810
11/12/2012,00:00:00,0,0,0,7.89,,99787
11/12/2012,01:00:00,0,0,0,7.61,,99764
11/12/2012,02:00:00,0,0,0,7.32,,99740
11/12/2012,03:00:00,0,0,0,7.19,,99731
11/12/2012,04:00:00,0,0,0,7.07,,99721
11/12/2012,05:00:00,0,0,0,6.94,,99711
11/12/2012,06:00:00,0,0,0,7.81,,99737
11/12/2012,07:00:00,4,0,4,8.68,,99764
11/12/2012,08:00:00,64,11.17,62,9.55,,99790
11/12/2012,09:00:00,79,0,79,10.13,,99793
11/12/2012,10:00:00,128,8.8,125,10.7,,99797
11/12/2012,11:00:00,124,2.74,123,11.28,,99800
11/12/2012,12:00:00,64,0,64,11.63,,99843
11/12/2012,13:00:00,64,0,64,11.98,,99886
11/12/2012,14:00:00,59,0,59,12.33,,99929
11/12/2012,15:00:00,27,25.95,25,11.81,,99976
11/12/2012,16:00:00,0,0,0,11.29,,100022
11/12/2012,17:00:00,0,0,0,10.77,,100069
11/12/2012,18:00:00,0,0,0,10.42,,100125
11/12/2012,19:00:00,0,0,0,10.08,,100181
11/12/2012,20:00:00,0,0,0,9.74,,100238
11/12/2012,21:00:00,0,0,0,9.38,,100281
11/12/2012,22:00:00,0,0,0,9.01,,100324
11/12/2012,23:00:00,0,0,0,8.65,,100367
11/13/2012,00:00:00,0,0,0,8.46,,100430
11/13/2012,01:00:00,0,0,0,8.28,,100493
11/13/2012,02:00:00,0,0,0,8.1,,100556
11/13/2012,03:00:00,0,0,0,7.68,,100572
11/13/2012,04:00:00,0,0,0,7.26,,100589
11/13/2012,05:00:00,0,0,0,6.83,,100606
11/13/2012,06:00:00,0,0,0,7.8,,100645
11/13/2012,07:00:00,19,83.01,15,8.77,,100685
11/13/2012,08:00:00,120,291.99,69,9.74,,100725
11/13/2012,09:00:00,243,619.16,74,10.64,,100741
11/13/2012,10:00:00,309,639.19,94,11.53,,100758
11/13/2012,11:00:00,305,471.48,135,12.43,,100775
11/13/2012,12:00:00,334,770.52,69,12.29,,100761
11/13/2012,13:00:00,264,667.68,72,12.15,,100748
11/13/2012,14:00:00,168,609.25,49,12.01,,100735
11/13/2012,15:00:00,45,285.74,24,11.32,,100761
11/13/2012,16:00:00,0,0,0,10.63,,100788
11/13/2012,17:00:00,0,0,0,9.95,,100814
11/13/2012,18:00:00,0,0,0,9.9,,100811
11/13/2012,19:00:00,0,0,0,9.86,,100808
11/13/2012,20:00:00,0,0,0,9.81,,100804
11/13/2012,21:00:00,0,0,0,9.79,,100778
11/13/2012,22:00:00,0,0,0,9.76,,100751
11/13/2012,23:00:00,0,0,0,9.74,,100725
11/14/2012,00:00:00,0,0,0,9.48,,100682
11/14/2012,01:00:00,0,0,0,9.22,,100639
11/14/2012,02:00:00,0,0,0,8.96,,100596
11/14/2012,03:00:00,0,0,0,8.83,,100543
11/14/2012,04:00:00,0,0,0,8.7,,100490
11/14/2012,05:00:00,0,0,0,8.56,,100436
11/14/2012,06:00:00,0,0,0,9.24,,100417
11/14/2012,07:00:00,2,0,2,9.92,,100397
11/14/2012,08:00:00,52,5.87,51,10.6,,100377
11/14/2012,09:00:00,104,14.9,100,11.81,,100311
11/14/2012,10:00:00,283,497.05,118,13.03,,100244
11/14/2012,11:00:00,334,679.3,92,14.24,,100178
11/14/2012,12:00:00,187,85.36,158,13.67,,100158
11/14/2012,13:00:00,202,271.53,125,13.1,,100138
11/14/2012,14:00:00,145,386.26,71,12.54,,100118
11/14/2012,15:00:00,22,14.28,21,11.85,,100118
11/14/2012,16:00:00,0,0,0,11.16,,100118
11/14/2012,17:00:00,0,0,0,10.47,,100118
11/14/2012,18:00:00,0,0,0,10.19,,100092
11/14/2012,19:00:00,0,0,0,9.92,,100065
11/14/2012,20:00:00,0,0,0,9.65,,100039
11/14/2012,21:00:00,0,0,0,9.52,,99996
11/14/2012,22:00:00,0,0,0,9.39,,99953
11/14/2012,23:00:00,0,0,0,9.26,,99909
11/15/2012,00:00:00,0,0,0,9.34,,99883
11/15/2012,01:00:00,0,0,0,9.43,,99856
11/15/2012,02:00:00,0,0,0,9.51,,99830
11/15/2012,03:00:00,0,0,0,9.36,,99803
11/15/2012,04:00:00,0,0,0,9.21,,99777
11/15/2012,05:00:00,0,0,0,9.05,,99750
11/15/2012,06:00:00,0,0,0,9.56,,99734
11/15/2012,07:00:00,6,0,6,10.07,,99717
11/15/2012,08:00:00,13,0,13,10.57,,99701
11/15/2012,09:00:00,28,0,28,11.11,,99687
11/15/2012,10:00:00,70,0,70,11.66,,99674
11/15/2012,11:00:00,57,0,57,12.2,,99661
11/15/2012,12:00:00,90,0,90,12,,99648
11/15/2012,13:00:00,137,53.63,122,11.8,,99634
11/15/2012,14:00:00,35,0,35,11.6,,99621
11/15/2012,15:00:00,10,0,10,10.9,,99638
11/15/2012,16:00:00,0,0,0,10.21,,99654
11/15/2012,17:00:00,0,0,0,9.52,,99671
11/15/2012,18:00:00,0,0,0,9.44,,99668
11/15/2012,19:00:00,0,0,0,9.37,,99664
11/15/2012,20:00:00,0,0,0,9.29,,99661
11/15/2012,21:00:00,0,0,0,9.31,,99641
11/15/2012,22:00:00,0,0,0,9.32,,99621
11/15/2012,23:00:00,0,0,0,9.34,,99601
11/16/2012,00:00:00,0,0,0,9.17,,99595
11/16/2012,01:00:00,0,0,0,9.01,,99588
11/16/2012,02:00:00,0,0,0,8.84,,99581
11/16/2012,03:00:00,0,0,0,8.83,,99561
11/16/2012,04:00:00,0,0,0,8.82,,99542
11/16/2012,05:00:00,0,0,0,8.8,,99522
11/16/2012,06:00:00,0,0,0,8.96,,99522
11/16/2012,07:00:00,0,0,0,9.12,,99522
11/16/2012,08:00:00,11,0,11,9.28,,99522
11/16/2012,09:00:00,63,0,63,9.46,,99508
11/16/2012,10:00:00,86,0,86,9.65,,99495
11/16/2012,11:00:00,36,0,36,9.83,,99482
11/16/2012,12:00:00,176,72.36,152,9.91,,99482
11/16/2012,13:00:00,58,0,58,9.99,,99482
11/16/2012,14:00:00,53,0,53,10.08,,99482
11/16/2012,15:00:00,3,0,3,9.67,,99499
11/16/2012,16:00:00,0,0,0,9.27,,99515
11/16/2012,17:00:00,0,0,0,8.87,,99532
11/16/2012,18:00:00,0,0,0,8.69,,99558
11/16/2012,19:00:00,0,0,0,8.51,,99585
11/16/2012,20:00:00,0,0,0,8.33,,99611
11/16/2012,21:00:00,0,0,0,8.31,,99631
11/16/2012,22:00:00,0,0,0,8.29,,99651
11/16/2012,23:00:00,0,0,0,8.27,,99671
11/17/2012,00:00:00,0,0,0,8.38,,99694
11/17/2012,01:00:00,0,0,0,8.49,,99717
11/17/2012,02:00:00,0,0,0,8.6,,99740
11/17/2012,03:00:00,0,0,0,8.42,,99777
11/17/2012,04:00:00,0,0,0,8.24,,99813
11/17/2012,05:00:00,0,0,0,8.05,,99850
11/17/2012,06:00:00,0,0,0,8.46,,99896
11/17/2012,07:00:00,0,0,0,8.87,,99943
11/17/2012,08:00:00,108,298.34,61,9.28,,99989
11/17/2012,09:00:00,219,547.61,79,9.87,,99982
11/17/2012,10:00:00,256,404.17,127,10.45,,99976
11/17/2012,11:00:00,277,398.53,140,11.04,,99969
11/17/2012,12:00:00,169,64.07,148,10.7,,99999
11/17/2012,13:00:00,209,360.01,111,10.36,,100029
11/17/2012,14:00:00,40,0,40,10.02,,100059
11/17/2012,15:00:00,15,0,15,9.23,,100085
11/17/2012,16:00:00,0,0,0,8.45,,100112
11/17/2012,17:00:00,0,0,0,7.67,,100138
11/17/2012,18:00:00,0,0,0,7.29,,100161
11/17/2012,19:00:00,0,0,0,6.92,,100185
11/17/2012,20:00:00,0,0,0,6.55,,100208
11/17/2012,21:00:00,0,0,0,6.17,,100198
11/17/2012,22:00:00,0,0,0,5.79,,100188
11/17/2012,23:00:00,0,0,0,5.41,,100178
11/18/2012,00:00:00,0,0,0,5.89,,100204
11/18/2012,01:00:00,0,0,0,6.37,,100231
11/18/2012,02:00:00,0,0,0,6.85,,100258
11/18/2012,03:00:00,0,0,0,6.91,,100261
11/18/2012,04:00:00,0,0,0,6.97,,100264
11/18/2012,05:00:00,0,0,0,7.02,,100267
11/18/2012,06:00:00,0,0,0,7.41,,100291
11/18/2012,07:00:00,0,0,0,7.8,,100314
11/18/2012,08:00:00,19,0,19,8.19,,100337
11/18/2012,09:00:00,64,0,64,8.56,,100340
11/18/2012,10:00:00,50,0,50,8.92,,100344
11/18/2012,11:00:00,82,0,82,9.29,,100347
11/18/2012,12:00:00,57,0,57,9.37,,100370
11/18/2012,13:00:00,38,0,38,9.46,,100393
11/18/2012,14:00:00,69,22.52,65,9.55,,100417
11/18/2012,15:00:00,6,0,6,9.09,,100463
11/18/2012,16:00:00,0,0,0,8.63,,100509
11/18/2012,17:00:00,0,0,0,8.18,,100556
11/18/2012,18:00:00,0,0,0,8.01,,100599
11/18/2012,19:00:00,0,0,0,7.85,,100642
11/18/2012,20:00:00,0,0,0,7.69,,100685
11/18/2012,21:00:00,0,0,0,7.63,,100725
11/18/2012,22:00:00,0,0,0,7.57,,100765
11/18/2012,23:00:00,0,0,0,7.52,,100804
11/19/2012,00:00:00,0,0,0,7.65,,100847
11/19/2012,01:00:00,0,0,0,7.79,,100891
11/19/2012,02:00:00,0,0,0,7.93,,100934
11/19/2012,03:00:00,0,0,0,7.95,,101003
11/19/2012,04:00:00,0,0,0,7.97,,101073
11/19/2012,05:00:00,0,0,0,7.98,,101142
11/19/2012,06:00:00,0,0,0,8.27,,101229
11/19/2012,07:00:00,0,0,0,8.56,,101315
11/19/2012,08:00:00,71,73.66,60,8.85,,101401
11/19/2012,09:00:00,87,8.08,85,9.23,,101447
11/19/2012,10:00:00,37,0,37,9.6,,101494
11/19/2012,11:00:00,62,0,62,9.98,,101540
11/19/2012,12:00:00,57,0,57,9.91,,101587
11/19/2012,13:00:00,64,0,64,9.85,,101633
11/19/2012,14:00:00,26,0,26,9.79,,101679
11/19/2012,15:00:00,25,129.21,18,8.89,,101736
11/19/2012,16:00:00,0,0,0,7.99,,101792
11/19/2012,17:00:00,0,0,0,7.1,,101848
11/19/2012,18:00:00,0,0,0,6.88,,101901
11/19/2012,19:00:00,0,0,0,6.67,,101954
11/19/2012,20:00:00,0,0,0,6.45,,102008
11/19/2012,21:00:00,0,0,0,6.41,,102041
11/19/2012,22:00:00,0,0,0,6.36,,102074
11/19/2012,23:00:00,0,0,0,6.32,,102107
11/20/2012,00:00:00,0,0,0,5.36,,102094
11/20/2012,01:00:00,0,0,0,4.41,,102080
11/20/2012,02:00:00,0,0,0,3.46,,102067
11/20/2012,03:00:00,0,0,0,3.57,,102087
11/20/2012,04:00:00,0,0,0,3.68,,102107
11/20/2012,05:00:00,0,0,0,3.79,,102127
11/20/2012,06:00:00,0,0,0,4.54,,102163
11/20/2012,07:00:00,0,0,0,5.29,,102200
11/20/2012,08:00:00,58,27.52,54,6.04,,102236
11/20/2012,09:00:00,111,41.09,101,6.96,,102233
11/20/2012,10:00:00,81,0,81,7.88,,102230
11/20/2012,11:00:00,125,9.03,122,8.8,,102226
11/20/2012,12:00:00,89,0,89,8.72,,102183
11/20/2012,13:00:00,90,7.64,88,8.64,,102140
11/20/2012,14:00:00,45,0,45,8.56,,102097
11/20/2012,15:00:00,9,0,9,8.01,,102100
11/20/2012,16:00:00,0,0,0,7.46,,102104
11/20/2012,17:00:00,0,0,0,6.92,,102107
11/20/2012,18:00:00,0,0,0,6.76,,102124
11/20/2012,19:00:00,0,0,0,6.61,,102140
11/20/2012,20:00:00,0,0,0,6.45,,102157
11/20/2012,21:00:00,0,0,0,6.35,,102133
11/20/2012,22:00:00,0,0,0,6.25,,102110
11/20/2012,23:00:00,0,0,0,6.16,,102087
11/21/2012,00:00:00,0,0,0,6.12,,102051
11/21/2012,01:00:00,0,0,0,6.08,,102014
11/21/2012,02:00:00,0,0,0,6.04,,101978
11/21/2012,03:00:00,0,0,0,5.86,,101948
11/21/2012,04:00:00,0,0,0,5.68,,101918
11/21/2012,05:00:00,0,0,0,5.49,,101888
11/21/2012,06:00:00,0,0,0,5.94,,101878
11/21/2012,07:00:00,0,0,0,6.39,,101868
11/21/2012,08:00:00,89,233.41,56,6.83,,101858
11/21/2012,09:00:00,207,572.14,70,7.74,,101822
11/21/2012,10:00:00,264,550.77,97,8.64,,101785
11/21/2012,11:00:00,312,718.82,76,9.55,,101749
11/21/2012,12:00:00,267,504.71,109,9.14,,101693
11/21/2012,13:00:00,231,626.79,69,8.73,,101636
11/21/2012,14:00:00,134,493.28,51,8.32,,101580
11/21/2012,15:00:00,21,102.87,16,7.68,,101587
11/21/2012,16:00:00,0,0,0,7.04,,101593
11/21/2012,17:00:00,0,0,0,6.4,,101600
11/21/2012,18:00:00,0,0,0,6.13,,101603
11/21/2012,19:00:00,0,0,0,5.87,,101606
11/21/2012,20:00:00,0,0,0,5.61,,101610
11/21/2012,21:00:00,0,0,0,5.41,,101590
11/21/2012,22:00:00,0,0,0,5.21,,101570
11/21/2012,23:00:00,0,0,0,5.02,,101550
11/22/2012,00:00:00,0,0,0,5.04,,101517
11/22/2012,01:00:00,0,0,0,5.06,,101484
11/22/2012,02:00:00,0,0,0,5.08,,101451
11/22/2012,03:00:00,0,0,0,4.98,,101457
11/22/2012,04:00:00,0,0,0,4.88,,101464
11/22/2012,05:00:00,0,0,0,4.77,,101471
11/22/2012,06:00:00,0,0,0,5.78,,101467
11/22/2012,07:00:00,0,0,0,6.79,,101464
11/22/2012,08:00:00,86,232.71,54,7.79,,101461
11/22/2012,09:00:00,208,623.97,61,9.58,,101457
11/22/2012,10:00:00,240,410.78,117,11.36,,101454
11/22/2012,11:00:00,294,609.83,96,13.15,,101451
11/22/2012,12:00:00,190,142.11,146,12.72,,101421
11/22/2012,13:00:00,228,622.85,69,12.29,,101391
11/22/2012,14:00:00,132,495.89,50,11.86,,101361
11/22/2012,15:00:00,21,152.23,14,10.77,,101381
11/22/2012,16:00:00,0,0,0,9.68,,101401
11/22/2012,17:00:00,0,0,0,8.6,,101421
11/22/2012,18:00:00,0,0,0,8.23,,101441
11/22/2012,19:00:00,0,0,0,7.86,,101461
11/22/2012,20:00:00,0,0,0,7.49,,101481
11/22/2012,21:00:00,0,0,0,7.43,,101487
11/22/2012,22:00:00,0,0,0,7.37,,101494
11/22/2012,23:00:00,0,0,0,7.32,,101500
11/23/2012,00:00:00,0,0,0,7.21,,101487
11/23/2012,01:00:00,0,0,0,7.1,,101474
11/23/2012,02:00:00,0,0,0,6.99,,101461
11/23/2012,03:00:00,0,0,0,6.86,,101447
11/23/2012,04:00:00,0,0,0,6.73,,101434
11/23/2012,05:00:00,0,0,0,6.59,,101421
11/23/2012,06:00:00,0,0,0,7.6,,101437
11/23/2012,07:00:00,0,0,0,8.61,,101454
11/23/2012,08:00:00,83,224.36,53,9.61,,101471
11/23/2012,09:00:00,167,306.29,96,11.46,,101431
11/23/2012,10:00:00,244,453.11,110,13.3,,101391
11/23/2012,11:00:00,260,414.15,127,15.15,,101351
11/23/2012,12:00:00,244,398.31,122,14.59,,101288
11/23/2012,13:00:00,222,598.71,71,14.03,,101225
11/23/2012,14:00:00,107,252.21,66,13.47,,101162
11/23/2012,15:00:00,16,46,14,12.99,,101152
11/23/2012,16:00:00,0,0,0,12.52,,101142
11/23/2012,17:00:00,0,0,0,12.05,,101133
11/23/2012,18:00:00,0,0,0,12.16,,101133
11/23/2012,19:00:00,0,0,0,12.28,,101133
11/23/2012,20:00:00,0,0,0,12.4,,101133
11/23/2012,21:00:00,0,0,0,12.3,,101146
11/23/2012,22:00:00,0,0,0,12.2,,101159
11/23/2012,23:00:00,0,0,0,12.1,,101172
11/24/2012,00:00:00,0,0,0,11.99,,101202
11/24/2012,01:00:00,0,0,0,11.89,,101232
11/24/2012,02:00:00,0,0,0,11.78,,101262
11/24/2012,03:00:00,0,0,0,11.4,,101345
11/24/2012,04:00:00,0,0,0,11.02,,101427
11/24/2012,05:00:00,0,0,0,10.64,,101510
11/24/2012,06:00:00,0,0,0,10.38,,101623
11/24/2012,07:00:00,0,0,0,10.12,,101736
11/24/2012,08:00:00,30,0,30,9.86,,101848
11/24/2012,09:00:00,207,697.05,48,9.82,,101898
11/24/2012,10:00:00,221,332.05,124,9.78,,101948
11/24/2012,11:00:00,182,103.87,149,9.74,,101998
11/24/2012,12:00:00,191,161.68,142,9.48,,102008
11/24/2012,13:00:00,179,288.87,107,9.22,,102017
11/24/2012,14:00:00,91,150.11,67,8.96,,102027
11/24/2012,15:00:00,10,0,10,8.22,,102061
11/24/2012,16:00:00,0,0,0,7.49,,102094
11/24/2012,17:00:00,0,0,0,6.76,,102127
11/24/2012,18:00:00,0,0,0,6.45,,102160
11/24/2012,19:00:00,0,0,0,6.15,,102193
11/24/2012,20:00:00,0,0,0,5.85,,102226
11/24/2012,21:00:00,0,0,0,5.66,,102206
11/24/2012,22:00:00,0,0,0,5.47,,102186
11/24/2012,23:00:00,0,0,0,5.28,,102167
11/25/2012,00:00:00,0,0,0,5.22,,102160
11/25/2012,01:00:00,0,0,0,5.16,,102153
11/25/2012,02:00:00,0,0,0,5.1,,102147
11/25/2012,03:00:00,0,0,0,5,,102140
11/25/2012,04:00:00,0,0,0,4.9,,102133
11/25/2012,05:00:00,0,0,0,4.8,,102127
11/25/2012,06:00:00,0,0,0,5.23,,102114
11/25/2012,07:00:00,0,0,0,5.66,,102100
11/25/2012,08:00:00,80,245.37,49,6.09,,102087
11/25/2012,09:00:00,189,539.01,68,6.69,,102047
11/25/2012,10:00:00,263,647.93,76,7.29,,102008
11/25/2012,11:00:00,298,718.93,72,7.89,,101968
11/25/2012,12:00:00,270,613.43,86,7.73,,101908
11/25/2012,13:00:00,210,539.79,77,7.58,,101848
11/25/2012,14:00:00,124,483.09,48,7.43,,101789
11/25/2012,15:00:00,10,0,10,6.93,,101776
11/25/2012,16:00:00,0,0,0,6.43,,101762
11/25/2012,17:00:00,0,0,0,5.94,,101749
11/25/2012,18:00:00,0,0,0,5.73,,101729
11/25/2012,19:00:00,0,0,0,5.53,,101709
11/25/2012,20:00:00,0,0,0,5.33,,101689
11/25/2012,21:00:00,0,0,0,5.21,,101633
11/25/2012,22:00:00,0,0,0,5.09,,101577
11/25/2012,23:00:00,0,0,0,4.98,,101520
11/26/2012,00:00:00,0,0,0,4.93,,101474
11/26/2012,01:00:00,0,0,0,4.88,,101427
11/26/2012,02:00:00,0,0,0,4.83,,101381
11/26/2012,03:00:00,0,0,0,4.43,,101348
11/26/2012,04:00:00,0,0,0,4.03,,101315
11/26/2012,05:00:00,0,0,0,3.63,,101282
11/26/2012,06:00:00,0,0,0,3.9,,101272
11/26/2012,07:00:00,0,0,0,4.16,,101262
11/26/2012,08:00:00,51,40.73,46,4.42,,101252
11/26/2012,09:00:00,116,85.99,97,5.19,,101202
11/26/2012,10:00:00,136,45.58,123,5.96,,101152
11/26/2012,11:00:00,69,0,69,6.73,,101103
11/26/2012,12:00:00,105,6.74,103,6.69,,101053
11/26/2012,13:00:00,99,20.52,94,6.65,,101003
11/26/2012,14:00:00,67,45.2,60,6.62,,100954
11/26/2012,15:00:00,0,0,0,6.44,,100940
11/26/2012,16:00:00,0,0,0,6.26,,100927
11/26/2012,17:00:00,0,0,0,6.08,,100914
11/26/2012,18:00:00,0,0,0,6.06,,100900
11/26/2012,19:00:00,0,0,0,6.05,,100887
11/26/2012,20:00:00,0,0,0,6.03,,100874
11/26/2012,21:00:00,0,0,0,6.12,,100841
11/26/2012,22:00:00,0,0,0,6.21,,100808
11/26/2012,23:00:00,0,0,0,6.31,,100775
11/27/2012,00:00:00,0,0,0,5.81,,100728
11/27/2012,01:00:00,0,0,0,5.32,,100682
11/27/2012,02:00:00,0,0,0,4.83,,100635
11/27/2012,03:00:00,0,0,0,4.64,,100609
11/27/2012,04:00:00,0,0,0,4.45,,100582
11/27/2012,05:00:00,0,0,0,4.26,,100556
11/27/2012,06:00:00,0,0,0,4.39,,100546
11/27/2012,07:00:00,0,0,0,4.52,,100536
11/27/2012,08:00:00,13,0,13,4.65,,100526
11/27/2012,09:00:00,55,0,55,5.2,,100473
11/27/2012,10:00:00,200,262.53,126,5.76,,100420
11/27/2012,11:00:00,168,84.42,142,6.31,,100367
11/27/2012,12:00:00,95,3.4,94,6.45,,100344
11/27/2012,13:00:00,104,29.04,97,6.6,,100320
11/27/2012,14:00:00,24,0,24,6.75,,100297
11/27/2012,15:00:00,0,0,0,6.59,,100314
11/27/2012,16:00:00,0,0,0,6.43,,100330
11/27/2012,17:00:00,0,0,0,6.27,,100347
11/27/2012,18:00:00,0,0,0,6.05,,100370
11/27/2012,19:00:00,0,0,0,5.84,,100393
11/27/2012,20:00:00,0,0,0,5.62,,100417
11/27/2012,21:00:00,0,0,0,5.3,,100420
11/27/2012,22:00:00,0,0,0,4.97,,100423
11/27/2012,23:00:00,0,0,0,4.65,,100427
11/28/2012,00:00:00,0,0,0,4.35,,100417
11/28/2012,01:00:00,0,0,0,4.06,,100407
11/28/2012,02:00:00,0,0,0,3.76,,100397
11/28/2012,03:00:00,0,0,0,3.61,,100420
